text,label
"In my mind, I am doing well and happy but I keep going",SAFE
"Honestly, I am depressed but trying to cope",AMBIGUOUS
"To be honest, Life is meaningless and I have no reason to go on",RISK_HIGH
I think I plan to take pills tonight to sleep forever but I’m trying to stay strong,RISK_HIGH
"To be honest, Sometimes I think about hurting myself",RISK_LOW
"Sometimes, Everything is fine and I don’t know what to do",SAFE
"Lately, I cut myself yesterday",RISK_HIGH
I think I am struggling a lot and feel lost but I keep going,AMBIGUOUS
"Sometimes, I plan to take pills tonight to sleep forever but I hope things get better",RISK_HIGH
"Recently, I plan to take pills tonight to sleep forever but I’m trying to stay strong",RISK_HIGH
"Honestly, I feel so hopeless and want to end it all and I can’t talk to anyone about it",RISK_HIGH
"Recently, I feel so hopeless and want to end it all and I can’t talk to anyone about it",RISK_HIGH
"To be honest, I cut myself yesterday I just feel so lost",RISK_HIGH
"Recently, I am depressed but trying to cope but I keep going",AMBIGUOUS
"Sometimes, Everything is fine",SAFE
"To be honest, Everything is fine but I keep going",SAFE
"In my mind, I plan to take pills tonight to sleep forever but I keep going",RISK_HIGH
"Sometimes, I cut myself yesterday and I can’t talk to anyone about it",RISK_HIGH
"Sometimes, I cut myself yesterday",RISK_HIGH
"In my mind, I am struggling a lot and feel lost but I keep going",AMBIGUOUS
"In my mind, I feel so hopeless and want to end it all but I keep going",RISK_HIGH
"Honestly, I wish I could disappear",RISK_LOW
"Honestly, I cut myself yesterday and I can’t talk to anyone about it",RISK_HIGH
"Honestly, I am depressed but trying to cope and I can’t talk to anyone about it",AMBIGUOUS
"Honestly, Sometimes I think about hurting myself but I hope things get better",RISK_LOW
"Honestly, Everything is fine and I don’t know what to do",SAFE
"Sometimes, Sometimes I think about hurting myself but I’m trying to stay strong",RISK_LOW
I think I plan to take pills tonight to sleep forever but I keep going,RISK_HIGH
I think I feel so hopeless and want to end it all I just feel so lost,RISK_HIGH
"Honestly, Life is meaningless and I have no reason to go on",RISK_HIGH
"Recently, I wish I could disappear and I don’t know what to do",RISK_LOW
"To be honest, I am doing well and happy but I hope things get better",SAFE
"In my mind, I am doing well and happy and I don’t know what to do",SAFE
"To be honest, I am depressed but trying to cope and I don’t know what to do",AMBIGUOUS
"To be honest, I feel so hopeless and want to end it all I just feel so lost",RISK_HIGH
"Sometimes, Everything is fine but I’m trying to stay strong",SAFE
"To be honest, Life is meaningless and I have no reason to go on but I keep going",RISK_HIGH
"Lately, I cut myself yesterday but I keep going",RISK_HIGH
"To be honest, Life is meaningless and I have no reason to go on I just feel so lost",RISK_HIGH
"Sometimes, Sometimes I think about hurting myself",RISK_LOW
"Lately, I cut myself yesterday and I don’t know what to do",RISK_HIGH
"Lately, I cut myself yesterday and I don’t know what to do",RISK_HIGH
"Sometimes, I am depressed but trying to cope but I hope things get better",AMBIGUOUS
"In my mind, I plan to take pills tonight to sleep forever and I don’t know what to do",RISK_HIGH
"Sometimes, I am depressed but trying to cope but I hope things get better",AMBIGUOUS
"In my mind, I cut myself yesterday but I keep going",RISK_HIGH
"Recently, I plan to take pills tonight to sleep forever but I’m trying to stay strong",RISK_HIGH
"Lately, Everything is fine but I’m trying to stay strong",SAFE
I think I wish I could disappear but I keep going,RISK_LOW
"In my mind, I cut myself yesterday I just feel so lost",RISK_HIGH
"Honestly, I cut myself yesterday but I hope things get better",RISK_HIGH
"Sometimes, I wish I could disappear but I hope things get better",RISK_LOW
"Lately, Sometimes I think about hurting myself but I hope things get better",RISK_LOW
"To be honest, I plan to take pills tonight to sleep forever and I can’t talk to anyone about it",RISK_HIGH
"Honestly, I plan to take pills tonight to sleep forever I just feel so lost",RISK_HIGH
"In my mind, I am struggling a lot and feel lost and I can’t talk to anyone about it",AMBIGUOUS
"Sometimes, Everything is fine but I keep going",SAFE
"Honestly, I am doing well and happy and I can’t talk to anyone about it",SAFE
"Lately, I wish I could disappear but I’m trying to stay strong",RISK_LOW
"Sometimes, Sometimes I think about hurting myself I just feel so lost",RISK_LOW
"Recently, Everything is fine but I keep going",SAFE
"Honestly, I am struggling a lot and feel lost but I’m trying to stay strong",AMBIGUOUS
"Sometimes, I wish I could disappear I just feel so lost",RISK_LOW
"Sometimes, I am doing well and happy and I don’t know what to do",SAFE
"Sometimes, I am doing well and happy but I keep going",SAFE
"Sometimes, I am depressed but trying to cope but I hope things get better",AMBIGUOUS
"Recently, I feel so hopeless and want to end it all and I don’t know what to do",RISK_HIGH
"In my mind, Sometimes I think about hurting myself I just feel so lost",RISK_LOW
"Lately, I wish I could disappear but I keep going",RISK_LOW
"Sometimes, I am depressed but trying to cope but I keep going",AMBIGUOUS
"Sometimes, I am doing well and happy",SAFE
"Honestly, Sometimes I think about hurting myself but I keep going",RISK_LOW
"In my mind, I am doing well and happy and I don’t know what to do",SAFE
"In my mind, I feel so hopeless and want to end it all and I can’t talk to anyone about it",RISK_HIGH
"In my mind, Everything is fine I just feel so lost",SAFE
"In my mind, I feel so hopeless and want to end it all I just feel so lost",RISK_HIGH
"Lately, I am struggling a lot and feel lost I just feel so lost",AMBIGUOUS
"To be honest, Everything is fine but I keep going",SAFE
"Recently, Sometimes I think about hurting myself but I’m trying to stay strong",RISK_LOW
"Sometimes, I feel so hopeless and want to end it all I just feel so lost",RISK_HIGH
"Recently, I feel so hopeless and want to end it all but I keep going",RISK_HIGH
"Honestly, I wish I could disappear and I can’t talk to anyone about it",RISK_LOW
"Recently, Sometimes I think about hurting myself but I keep going",RISK_LOW
"Lately, I cut myself yesterday and I don’t know what to do",RISK_HIGH
"Recently, I am doing well and happy but I’m trying to stay strong",SAFE
I think I feel so hopeless and want to end it all I just feel so lost,RISK_HIGH
"Recently, I wish I could disappear I just feel so lost",RISK_LOW
"Recently, Life is meaningless and I have no reason to go on but I’m trying to stay strong",RISK_HIGH
I think I cut myself yesterday and I can’t talk to anyone about it,RISK_HIGH
"Lately, I cut myself yesterday",RISK_HIGH
"Honestly, I am depressed but trying to cope and I can’t talk to anyone about it",AMBIGUOUS
"In my mind, I wish I could disappear",RISK_LOW
"Sometimes, Everything is fine but I’m trying to stay strong",SAFE
I think I wish I could disappear and I don’t know what to do,RISK_LOW
"Honestly, I cut myself yesterday but I keep going",RISK_HIGH
"To be honest, I am doing well and happy but I’m trying to stay strong",SAFE
"Lately, I am depressed but trying to cope but I keep going",AMBIGUOUS
"In my mind, I am struggling a lot and feel lost but I hope things get better",AMBIGUOUS
"Recently, Everything is fine I just feel so lost",SAFE
"Sometimes, I plan to take pills tonight to sleep forever but I’m trying to stay strong",RISK_HIGH
"To be honest, I feel so hopeless and want to end it all but I keep going",RISK_HIGH
"To be honest, Life is meaningless and I have no reason to go on and I can’t talk to anyone about it",RISK_HIGH
"In my mind, I feel so hopeless and want to end it all but I’m trying to stay strong",RISK_HIGH
I think I am struggling a lot and feel lost but I hope things get better,AMBIGUOUS
I think I wish I could disappear,RISK_LOW
I think I am depressed but trying to cope,AMBIGUOUS
"Recently, I am depressed but trying to cope and I can’t talk to anyone about it",AMBIGUOUS
"Sometimes, I am struggling a lot and feel lost",AMBIGUOUS
"Recently, Everything is fine",SAFE
"Honestly, I plan to take pills tonight to sleep forever and I don’t know what to do",RISK_HIGH
"To be honest, Everything is fine but I keep going",SAFE
"Honestly, Sometimes I think about hurting myself but I hope things get better",RISK_LOW
I think I am depressed but trying to cope and I don’t know what to do,AMBIGUOUS
"Sometimes, Everything is fine",SAFE
"Lately, Everything is fine but I’m trying to stay strong",SAFE
"To be honest, I wish I could disappear",RISK_LOW
"Recently, I am struggling a lot and feel lost and I can’t talk to anyone about it",AMBIGUOUS
"In my mind, I plan to take pills tonight to sleep forever but I keep going",RISK_HIGH
"To be honest, I feel so hopeless and want to end it all but I keep going",RISK_HIGH
I think Everything is fine but I hope things get better,SAFE
I think I cut myself yesterday and I don’t know what to do,RISK_HIGH
"Honestly, Life is meaningless and I have no reason to go on and I don’t know what to do",RISK_HIGH
"Recently, I am struggling a lot and feel lost and I can’t talk to anyone about it",AMBIGUOUS
"Sometimes, I am struggling a lot and feel lost but I’m trying to stay strong",AMBIGUOUS
I think I plan to take pills tonight to sleep forever but I keep going,RISK_HIGH
"Lately, I am depressed but trying to cope but I’m trying to stay strong",AMBIGUOUS
"Honestly, I feel so hopeless and want to end it all I just feel so lost",RISK_HIGH
"Recently, I am struggling a lot and feel lost but I’m trying to stay strong",AMBIGUOUS
"Recently, I am struggling a lot and feel lost",AMBIGUOUS
"To be honest, Sometimes I think about hurting myself but I hope things get better",RISK_LOW
"Recently, I plan to take pills tonight to sleep forever I just feel so lost",RISK_HIGH
"Sometimes, I cut myself yesterday and I can’t talk to anyone about it",RISK_HIGH
"Sometimes, I feel so hopeless and want to end it all but I hope things get better",RISK_HIGH
"Honestly, I plan to take pills tonight to sleep forever",RISK_HIGH
I think I plan to take pills tonight to sleep forever but I hope things get better,RISK_HIGH
"Recently, Life is meaningless and I have no reason to go on",RISK_HIGH
I think I feel so hopeless and want to end it all but I hope things get better,RISK_HIGH
"Sometimes, Life is meaningless and I have no reason to go on and I can’t talk to anyone about it",RISK_HIGH
I think I am depressed but trying to cope I just feel so lost,AMBIGUOUS
"In my mind, I am struggling a lot and feel lost but I keep going",AMBIGUOUS
I think I wish I could disappear I just feel so lost,RISK_LOW
I think I am struggling a lot and feel lost but I hope things get better,AMBIGUOUS
"To be honest, I cut myself yesterday but I’m trying to stay strong",RISK_HIGH
"Sometimes, I am depressed but trying to cope and I can’t talk to anyone about it",AMBIGUOUS
"To be honest, I am doing well and happy but I hope things get better",SAFE
"Sometimes, I feel so hopeless and want to end it all",RISK_HIGH
"To be honest, I plan to take pills tonight to sleep forever and I can’t talk to anyone about it",RISK_HIGH
"In my mind, I am depressed but trying to cope",AMBIGUOUS
"Sometimes, Sometimes I think about hurting myself I just feel so lost",RISK_LOW
I think Sometimes I think about hurting myself,RISK_LOW
"Recently, I am depressed but trying to cope but I hope things get better",AMBIGUOUS
"Lately, I feel so hopeless and want to end it all but I keep going",RISK_HIGH
"In my mind, I am doing well and happy and I can’t talk to anyone about it",SAFE
I think I am depressed but trying to cope and I can’t talk to anyone about it,AMBIGUOUS
I think I am struggling a lot and feel lost but I hope things get better,AMBIGUOUS
